date,y_items
2024-01-01,36,1697.12
2024-01-01,37,1744.19
2024-01-01,38,1885.5
2024-01-01,51,2404.1
2024-01-01,55,2687.12
2024-01-01,59,2781.06
2024-01-01,60,2922.65
2024-01-01,60,2828.05
2024-01-01,64,3016.66
2024-01-01,65,3063.88
2024-01-01,70,3299.41
2024-01-01,71,3346.83
2024-01-01,71,3393.65
2024-01-01,76,3676.89
2024-01-01,79,3912.45
2024-01-01,80,3818.13
2024-01-01,81,3817.99
2024-01-01,87,4101.43
2024-01-01,92,4336.54
2024-01-01,109,5137.51
2024-01-01,118,5562.07
2023-07-01,36,1686.3
2023-07-01,37,1733.09
2023-07-01,46,2154.69
2023-07-01,52,2435.92
2023-07-01,61,2857.28
2023-07-01,78,3673.71
2023-08-01,1,46.84
2023-08-01,1,46.84
2023-08-01,1,46.84
2023-08-01,1,46.84
2023-08-01,1,46.84
2023-08-01,1,46.83
2023-08-01,1,46.83
2023-08-01,1,46.83
2023-08-01,1,46.83
2023-08-01,1,93.67
2023-08-01,2,93.68
2023-08-01,2,93.68
2023-08-01,3,140.49
2023-08-01,3,140.52
2023-08-01,3,140.5
2023-08-01,3,140.51
2023-08-01,3,140.5
2023-08-01,3,140.52
2023-08-01,3,140.51
2023-08-01,3,140.51
2023-08-01,3,140.5
2023-08-01,3,140.51
2023-08-01,3,140.5
2023-08-01,3,140.51
2023-08-01,3,140.52
2023-08-01,3,140.52
2023-08-01,4,187.35
2023-08-01,4,187.37
2023-08-01,4,187.35
2023-08-01,4,187.35
2023-08-01,4,187.34
2023-08-01,4,187.33
2023-08-01,5,234.18
2023-08-01,6,281.04
2023-08-01,6,281.01
2023-08-01,6,281.0
2023-08-01,6,281.05
2023-08-01,8,374.71
2023-08-01,8,374.66
2023-08-01,8,374.74
2023-08-01,8,374.66
2023-08-01,8,374.7
2023-08-01,8,374.72
2023-08-01,9,421.58
2023-08-01,9,421.5
2023-08-01,9,421.55
2023-08-01,9,421.56
2023-08-01,9,421.53
2023-08-01,10,468.39
2023-08-01,11,515.19
2023-08-01,11,515.22
2023-08-01,11,515.14
2023-08-01,11,515.22
2023-08-01,12,562.0
2023-08-01,12,562.01
2023-08-01,13,608.84
2023-08-01,13,608.85
2023-08-01,13,608.9
2023-08-01,13,608.91
2023-08-01,15,702.46
2023-08-01,15,749.39
2023-08-01,16,749.38
2023-08-01,16,749.42
2023-08-01,17,796.25
2023-08-01,18,936.68
2023-08-01,19,889.84
2023-08-01,20,983.5
2023-08-01,20,936.76
2023-08-01,21,983.64
2023-08-01,22,1030.42
2023-08-01,23,1077.23
2023-08-01,24,1124.04
2023-08-01,24,1545.51
2023-08-01,24,1124.07
2023-08-01,31,1451.81
2023-08-01,37,1779.84
2023-08-01,38,1779.72
2023-08-01,39,1826.44
2023-08-01,47,2201.26
2023-08-01,47,2248.18
2023-08-01,59,2763.01
2023-08-01,77,3699.8
2023-08-01,78,3652.96
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.76
2023-09-01,1,46.76
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.77
2023-09-01,1,46.76
2023-09-01,1,46.77
2023-09-01,2,93.54
2023-09-01,2,93.53
2023-09-01,2,93.51
2023-09-01,2,93.53
2023-09-01,2,93.54
2023-09-01,2,93.53
2023-09-01,2,93.54
2023-09-01,3,140.29
2023-09-01,3,140.3
2023-09-01,3,140.28
2023-09-01,3,140.27
2023-09-01,3,140.3
2023-09-01,4,187.08
2023-09-01,4,187.02
2023-09-01,4,187.06
2023-09-01,5,233.84
2023-09-01,5,233.85
2023-09-01,5,233.85
2023-09-01,6,280.62
2023-09-01,6,280.55
2023-09-01,6,280.59
2023-09-01,7,327.38
2023-09-01,7,327.35
2023-09-01,7,327.37
2023-09-01,7,327.36
2023-09-01,7,327.35
2023-09-01,7,327.37
2023-09-01,7,327.39
2023-09-01,8,374.06
2023-09-01,8,374.15
2023-09-01,9,420.85
2023-09-01,9,420.86
2023-09-01,10,467.6
2023-09-01,10,467.65
2023-09-01,11,514.37
2023-09-01,11,514.42
2023-09-01,12,561.16
2023-09-01,12,561.16
2023-09-01,12,561.19
2023-09-01,13,607.85
2023-09-01,14,654.75
2023-09-01,14,654.74
2023-09-01,14,654.72
2023-09-01,14,654.67
2023-09-01,15,701.45
2023-09-01,15,701.44
2023-09-01,15,701.44
2023-09-01,17,794.93
2023-09-01,17,841.69
2023-09-01,18,1028.74
2023-09-01,18,841.83
2023-09-01,18,888.38
2023-09-01,18,841.76
2023-09-01,19,888.59
2023-09-01,19,888.55
2023-09-01,19,888.52
2023-09-01,19,888.56
2023-09-01,20,935.34
2023-09-01,21,982.03
2023-09-01,23,1075.48
2023-09-01,24,1122.38
2023-09-01,24,1122.41
2023-09-01,30,1402.81
2023-09-01,33,1543.29
2023-09-01,38,2010.98
2023-09-01,39,1823.84
2023-09-01,40,1870.47
2023-09-01,48,2244.73
2023-09-01,66,3132.68
2023-09-01,68,3179.96
2023-09-01,72,3366.45
2023-09-01,75,3507.0
2023-09-01,88,4114.81
2023-10-01,1,46.85
2023-10-01,1,46.84
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,1,46.84
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,1,93.68
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,1,46.84
2023-10-01,1,46.85
2023-10-01,1,46.85
2023-10-01,2,93.7
2023-10-01,2,93.7
2023-10-01,2,93.7
2023-10-01,2,93.7
2023-10-01,2,93.69
2023-10-01,3,140.52
2023-10-01,3,140.53
2023-10-01,3,140.55
2023-10-01,4,187.37
2023-10-01,4,281.06
2023-10-01,5,234.24
2023-10-01,5,234.24
2023-10-01,5,234.24
2023-10-01,5,234.22
2023-10-01,5,234.2
2023-10-01,5,234.21
2023-10-01,5,234.2
2023-10-01,5,234.25
2023-10-01,6,281.06
2023-10-01,7,327.85
2023-10-01,7,327.94
2023-10-01,7,327.88
2023-10-01,8,374.8
2023-10-01,8,468.45
2023-10-01,8,374.7
2023-10-01,8,374.75
2023-10-01,8,374.77
2023-10-01,8,374.8
2023-10-01,9,421.65
2023-10-01,10,468.44
2023-10-01,10,468.42
2023-10-01,10,468.48
2023-10-01,11,515.22
2023-10-01,12,562.19
2023-10-01,12,562.15
2023-10-01,12,562.18
2023-10-01,12,562.14
2023-10-01,13,608.96
2023-10-01,13,702.62
2023-10-01,14,655.86
2023-10-01,14,655.8
2023-10-01,15,702.65
2023-10-01,16,749.43
2023-10-01,16,749.42
2023-10-01,16,749.48
2023-10-01,16,749.55
2023-10-01,16,749.45
2023-10-01,17,796.27
2023-10-01,17,796.31
2023-10-01,17,796.25
2023-10-01,18,1030.57
2023-10-01,18,843.25
2023-10-01,20,936.86
2023-10-01,21,983.7
2023-10-01,22,1077.41
2023-10-01,24,1124.13
2023-10-01,25,1171.16
2023-10-01,26,1264.65
2023-10-01,26,1217.98
2023-10-01,27,1358.57
2023-10-01,28,1311.67
2023-10-01,29,1358.43
2023-10-01,29,1358.49
2023-10-01,32,1592.63
2023-10-01,33,1545.73
2023-10-01,33,1545.61
2023-10-01,34,1592.73
2023-10-01,35,1733.16
2023-10-01,39,1826.65
2023-10-01,46,2248.39
2023-10-01,47,2201.43
2023-10-01,50,2342.41
2023-10-01,53,2482.43
2023-10-01,56,2623.21
2023-10-01,61,2951.16
2023-10-01,77,3606.61
2023-10-01,89,4168.68
2023-11-01,1,46.98
2023-11-01,1,46.99
2023-11-01,1,46.98
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,1,46.98
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,1,46.99
2023-11-01,2,93.97
2023-11-01,2,93.98
2023-11-01,3,140.97
2023-11-01,3,140.93
2023-11-01,3,187.94
2023-11-01,3,140.96
2023-11-01,3,140.95
2023-11-01,4,187.92
2023-11-01,4,187.95
2023-11-01,4,187.92
2023-11-01,4,187.91
2023-11-01,4,187.94
2023-11-01,5,234.9
2023-11-01,5,234.95
2023-11-01,5,234.93
2023-11-01,5,234.9
2023-11-01,5,234.93
2023-11-01,6,328.92
2023-11-01,6,281.94
2023-11-01,6,281.88
2023-11-01,6,281.89
2023-11-01,6,281.92
2023-11-01,7,328.86
2023-11-01,7,328.92
2023-11-01,8,375.88
2023-11-01,8,375.84
2023-11-01,8,375.92
2023-11-01,9,422.85
2023-11-01,9,422.84
2023-11-01,9,422.87
2023-11-01,9,422.89
2023-11-01,10,751.74
2023-11-01,10,469.84
2023-11-01,10,469.89
2023-11-01,10,516.86
2023-11-01,11,516.82
2023-11-01,11,516.83
2023-11-01,12,563.77
2023-11-01,12,563.87
2023-11-01,12,563.81
2023-11-01,13,798.75
2023-11-01,13,610.84
2023-11-01,13,610.77
2023-11-01,14,657.82
2023-11-01,15,704.8
2023-11-01,16,751.71
2023-11-01,17,798.73
2023-11-01,18,845.75
2023-11-01,19,892.73
2023-11-01,21,986.7
2023-11-01,21,1080.66
2023-11-01,22,1033.68
2023-11-01,22,1033.66
2023-11-01,23,1080.53
2023-11-01,23,1080.74
2023-11-01,24,1127.54
2023-11-01,25,1174.51
2023-11-01,26,1221.5
2023-11-01,26,1221.55
2023-11-01,28,1409.59
2023-11-01,32,1503.48
2023-11-01,34,1597.36
2023-11-01,36,1691.43
2023-11-01,36,1691.46
2023-11-01,37,1738.43
2023-11-01,39,1832.44
2023-11-01,41,1926.41
2023-11-01,42,1973.32
2023-11-01,48,2255.07
2023-11-01,50,2349.11
2023-11-01,55,2583.93
2023-11-01,60,2819.04
2023-11-01,62,2913.0
2023-11-01,64,3006.68
2023-11-01,78,3664.59
2023-11-01,80,3852.88
2023-11-01,89,4181.35
2023-11-01,90,4322.33
2023-12-01,1,47.02
2023-12-01,1,47.01
2023-12-01,1,47.02
2023-12-01,1,47.02
2023-12-01,1,47.02
2023-12-01,1,47.02
2023-12-01,1,47.02
2023-12-01,1,47.02
2023-12-01,2,94.05
2023-12-01,2,94.04
2023-12-01,2,94.04
2023-12-01,2,94.02
2023-12-01,2,94.02
2023-12-01,2,94.02
2023-12-01,2,94.04
2023-12-01,3,141.06
2023-12-01,3,141.07
2023-12-01,3,141.06
2023-12-01,3,141.04
2023-12-01,3,141.05
2023-12-01,3,141.05
2023-12-01,3,141.05
2023-12-01,3,141.04
2023-12-01,3,141.05
2023-12-01,4,188.08
2023-12-01,4,188.09
2023-12-01,4,188.09
2023-12-01,4,188.09
2023-12-01,4,188.04
2023-12-01,5,235.11
2023-12-01,5,235.07
2023-12-01,5,235.06
2023-12-01,5,235.11
2023-12-01,6,282.08
2023-12-01,6,282.11
2023-12-01,6,282.09
2023-12-01,7,329.08
2023-12-01,7,329.16
2023-12-01,7,329.07
2023-12-01,9,423.19
2023-12-01,10,470.2
2023-12-01,10,470.16
2023-12-01,11,517.14
2023-12-01,11,611.25
2023-12-01,11,517.18
2023-12-01,12,564.23
2023-12-01,12,564.21
2023-12-01,13,611.19
2023-12-01,13,611.24
2023-12-01,13,611.19
2023-12-01,13,611.28
2023-12-01,14,658.3
2023-12-01,14,705.23
2023-12-01,15,752.21
2023-12-01,16,752.3
2023-12-01,18,987.3
2023-12-01,18,846.29
2023-12-01,21,987.32
2023-12-01,22,1034.41
2023-12-01,22,1034.45
2023-12-01,25,1222.53
2023-12-01,26,1222.34
2023-12-01,26,1222.49
2023-12-01,26,1222.32
2023-12-01,27,1269.47
2023-12-01,28,1316.35
2023-12-01,30,1598.51
2023-12-01,30,1410.49
2023-12-01,32,1504.43
2023-12-01,32,1504.44
2023-12-01,33,1551.55
2023-12-01,34,1598.52
2023-12-01,35,1645.7
2023-12-01,35,1692.62
2023-12-01,36,1786.54
2023-12-01,38,1786.85
2023-12-01,38,1833.7
2023-12-01,47,2209.74
2023-12-01,53,4432.4
2023-12-01,58,2726.92
2023-12-01,69,3244.03
2023-12-01,72,3385.0
2023-12-01,73,3431.89
2023-12-01,73,3432.15
2023-12-01,79,3713.94
2023-12-01,83,3902.32
2023-12-01,88,4137.08
2023-12-01,93,4372.23
2023-12-01,93,4419.27
2023-12-01,109,5171.95
2023-12-01,146,6864.07
2024-01-01,1,47.15
2024-01-01,1,47.15
2024-01-01,1,47.15
2024-01-01,1,47.15
2024-01-01,1,47.15
2024-01-01,1,47.13
2024-01-01,1,47.15
2024-01-01,1,47.13
2024-01-01,1,47.13
2024-01-01,1,47.15
2024-01-01,1,47.15
2024-01-01,2,94.3
2024-01-01,2,94.3
2024-01-01,2,94.28
2024-01-01,2,94.28
2024-01-01,2,94.28
2024-01-01,3,141.43
2024-01-01,3,141.45
2024-01-01,3,141.42
2024-01-01,3,141.43
2024-01-01,3,141.4
2024-01-01,4,188.59
2024-01-01,4,188.59
2024-01-01,5,235.69
2024-01-01,6,282.85
2024-01-01,6,282.87
2024-01-01,6,282.82
2024-01-01,7,329.93
2024-01-01,7,329.94
2024-01-01,7,329.97
2024-01-01,8,377.18
2024-01-01,8,377.16
2024-01-01,8,377.13
2024-01-01,8,377.16
2024-01-01,8,377.16
2024-01-01,9,424.23
2024-01-01,9,424.21
2024-01-01,10,471.43
2024-01-01,11,518.61
2024-01-01,12,565.61
2024-01-01,12,565.67
2024-01-01,12,565.63
2024-01-01,12,565.77
2024-01-01,12,565.71
2024-01-01,13,612.82
2024-01-01,13,612.89
2024-01-01,14,659.98
2024-01-01,14,659.97
2024-01-01,15,707.16
2024-01-01,15,707.09
2024-01-01,15,707.09
2024-01-01,16,754.26
2024-01-01,19,895.55
2024-01-01,19,895.69
2024-01-01,19,895.76
2024-01-01,20,942.73
2024-01-01,20,942.76
2024-01-01,21,1084.25
2024-01-01,21,989.89
2024-01-01,22,1037.0
2024-01-01,22,1131.44
2024-01-01,22,1037.14
2024-01-01,24,1131.36
2024-01-01,24,1225.54
2024-01-01,24,1131.53
2024-01-01,26,1225.59
2024-01-01,27,1272.89
2024-01-01,28,1319.95
2024-01-01,29,1367.13
2024-01-01,30,1414.35
2024-01-01,32,1602.56
2024-01-01,35,1649.89
2024-01-01,36,1697.12
2024-01-01,37,1744.19
2024-01-01,38,1885.5
2024-01-01,51,2404.1
2024-01-01,55,2687.12
2024-01-01,59,2781.06
2024-01-01,60,2922.65
2024-01-01,60,2828.05
2024-01-01,64,3016.66
2024-01-01,65,3063.88
2024-01-01,70,3299.41
2024-01-01,71,3346.83
2024-01-01,71,3393.65
2024-01-01,76,3676.89
2024-01-01,79,3912.45
2024-01-01,80,3818.13
2024-01-01,81,3817.99
2024-01-01,87,4101.43
2024-01-01,92,4336.54
2024-01-01,109,5137.51
2024-01-01,118,5562.07
,928.06
2023-03-01,NHS BRADFORD DISTRICT AND CRAVEN,19,979.56
2023-03-01,NHS BIRMINGHAM AND SOLIHULL,20,1134.43
2023-03-01,NHS NORTH WEST LONDON,21,1186.07
2023-03-01,NHS SOMERSET,23,1185.96
2023-03-01,NHS KENT AND MEDWAY,24,1237.56
2023-03-01,NHS LINCOLNSHIRE,29,1495.17
2023-03-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",57,3093.65
2023-03-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",79,4073.21
2023-04-01,NHS BLACKBURN WITH DARWEN,1,47.08
2023-04-01,NHS BOLTON,1,47.08
2023-04-01,NHS CHORLEY AND SOUTH RIBBLE,1,47.08
2023-04-01,NHS OLDHAM,1,188.28
2023-04-01,NHS NORTH CUMBRIA,1,47.07
2023-04-01,NHS KNOWSLEY,1,47.08
2023-04-01,NHS MORECAMBE BAY,1,47.07
2023-04-01,NHS SOUTHPORT AND FORMBY,1,47.08
2023-04-01,NHS CALDERDALE,1,47.08
2023-04-01,NHS DONCASTER,1,47.07
2023-04-01,NHS ROTHERHAM,1,47.08
2023-04-01,NHS EAST AND NORTH HERTFORDSHIRE,1,47.07
2023-04-01,NHS IPSWICH AND EAST SUFFOLK,1,47.07
2023-04-01,NHS HERTS VALLEYS,1,47.08
2023-04-01,NHS WEST SUFFOLK,1,47.08
2023-04-01,NHS OXFORDSHIRE,1,47.08
2023-04-01,NHS MANCHESTER,1,47.08
2023-04-01,NHS BERKSHIRE WEST,1,47.08
2023-04-01,NHS DERBY AND DERBYSHIRE,1,47.08
2023-04-01,NHS KIRKLEES,1,47.08
2023-04-01,NHS STOCKPORT,2,94.16
2023-04-01,NHS ST HELENS,2,94.16
2023-04-01,NHS TAMESIDE AND GLOSSOP,2,94.16
2023-04-01,NHS NORTH EAST ESSEX,2,94.14
2023-04-01,NHS SOUTH EAST LONDON,2,94.16
2023-04-01,NHS NORTHAMPTONSHIRE,2,94.16
2023-04-01,NHS NORTH CENTRAL LONDON,2,94.16
2023-04-01,NHS COVENTRY AND WARWICKSHIRE,2,94.14
2023-04-01,NHS WIRRAL,3,141.24
2023-04-01,NHS SUNDERLAND,4,188.32
2023-04-01,NHS EAST LEICESTERSHIRE AND RUTLAND,4,188.31
2023-04-01,NHS LEICESTER CITY,4,188.32
2023-04-01,NHS BRIGHTON AND HOVE,4,188.29
2023-04-01,NHS BUCKINGHAMSHIRE,4,188.32
2023-04-01,NHS NORTH YORKSHIRE,4,188.3
2023-04-01,NHS SURREY HEARTLANDS,4,188.32
2023-04-01,NHS FRIMLEY,4,188.3
2023-04-01,NHS EAST LANCASHIRE,5,235.4
2023-04-01,NHS TRAFFORD,5,235.35
2023-04-01,NHS NORTH EAST LINCOLNSHIRE,5,376.53
2023-04-01,NHS LIVERPOOL,5,235.4
2023-04-01,NHS BURY,6,282.4
2023-04-01,NHS TEES VALLEY,6,329.52
2023-04-01,NHS SALFORD,7,376.6
2023-04-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,7,329.51
2023-04-01,NHS DORSET,7,329.54
2023-04-01,NHS COUNTY DURHAM,7,329.55
2023-04-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",7,376.57
2023-04-01,NHS WIGAN BOROUGH,8,376.64
2023-04-01,NHS VALE OF YORK,8,376.56
2023-04-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,8,376.6
2023-04-01,NHS NORFOLK AND WAVENEY,8,376.55
2023-04-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,8,376.57
2023-04-01,NHS GLOUCESTERSHIRE,9,423.64
2023-04-01,NHS EAST SUSSEX,9,423.65
2023-04-01,NHS BLACKPOOL,10,470.66
2023-04-01,NHS SOMERSET,10,470.79
2023-04-01,NHS BIRMINGHAM AND SOLIHULL,10,470.77
2023-04-01,NHS WEST SUSSEX,10,470.75
2023-04-01,NHS NEWCASTLE GATESHEAD,11,517.83
2023-04-01,NHS DEVON,12,564.93
2023-04-01,NHS NORTH TYNESIDE,13,611.92
2023-04-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,13,612.02
2023-04-01,NHS BRADFORD DISTRICT AND CRAVEN,14,658.92
2023-04-01,NHS LEEDS,15,706.19
2023-04-01,NHS CHESHIRE,15,706.02
2023-04-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",15,706.15
2023-04-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",15,706.18
2023-04-01,NHS NORTHUMBERLAND,17,847.34
2023-04-01,NHS WEST LEICESTERSHIRE,18,847.22
2023-04-01,NHS KENT AND MEDWAY,19,894.43
2023-04-01,NHS KERNOW,20,941.43
2023-04-01,NHS NORTH WEST LONDON,29,1412.36
2023-04-01,NHS LINCOLNSHIRE,44,2118.04
2023-04-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",53,2494.8
2023-04-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",54,2588.91
2023-05-01,NHS CHORLEY AND SOUTH RIBBLE,1,47.1
2023-05-01,NHS OLDHAM,1,188.35
2023-05-01,NHS KNOWSLEY,1,47.1
2023-05-01,NHS SOUTH SEFTON,1,47.1
2023-05-01,NHS ST HELENS,1,47.1
2023-05-01,NHS TAMESIDE AND GLOSSOP,1,47.1
2023-05-01,NHS WAKEFIELD,1,47.1
2023-05-01,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,1,47.1
2023-05-01,NHS EAST AND NORTH HERTFORDSHIRE,1,47.1
2023-05-01,NHS WEST SUFFOLK,1,47.1
2023-05-01,NHS BRIGHTON AND HOVE,1,47.1
2023-05-01,NHS NORTH CENTRAL LONDON,1,47.1
2023-05-01,NHS FRIMLEY,1,47.1
2023-05-01,NHS SUNDERLAND,2,94.2
2023-05-01,NHS BLACKBURN WITH DARWEN,2,94.2
2023-05-01,NHS EAST LANCASHIRE,2,94.2
2023-05-01,NHS NORTH CUMBRIA,2,94.18
2023-05-01,NHS SOUTHPORT AND FORMBY,2,94.2
2023-05-01,NHS WARRINGTON,2,94.2
2023-05-01,NHS FYLDE AND WYRE,2,94.18
2023-05-01,NHS EAST RIDING OF YORKSHIRE,2,94.2
2023-05-01,NHS SHEFFIELD,2,94.2
2023-05-01,NHS EAST LEICESTERSHIRE AND RUTLAND,2,94.19
2023-05-01,NHS HERTS VALLEYS,2,94.18
2023-05-01,NHS WEST ESSEX,2,94.2
2023-05-01,NHS DERBY AND DERBYSHIRE,2,94.18
2023-05-01,NHS BURY,3,141.3
2023-05-01,NHS STOCKPORT,3,141.28
2023-05-01,NHS VALE OF YORK,3,141.27
2023-05-01,NHS SURREY HEARTLANDS,3,141.3
2023-05-01,NHS SALFORD,4,188.37
2023-05-01,NHS DONCASTER,4,188.35
2023-05-01,NHS LEICESTER CITY,4,188.37
2023-05-01,NHS OXFORDSHIRE,4,188.39
2023-05-01,NHS SOUTH EAST LONDON,4,188.39
2023-05-01,NHS NORTHAMPTONSHIRE,4,188.36
2023-05-01,NHS BERKSHIRE WEST,5,282.56
2023-05-01,NHS NORTH YORKSHIRE,5,235.46
2023-05-01,NHS LIVERPOOL,5,235.5
2023-05-01,NHS NORTH TYNESIDE,6,282.54
2023-05-01,NHS BUCKINGHAMSHIRE,7,329.64
2023-05-01,NHS NORFOLK AND WAVENEY,7,329.58
2023-05-01,NHS BLACKPOOL,8,376.69
2023-05-01,NHS HEREFORDSHIRE AND WORCESTERSHIRE,8,376.73
2023-05-01,NHS COUNTY DURHAM,8,376.76
2023-05-01,NHS CALDERDALE,9,423.87
2023-05-01,NHS WIRRAL,9,423.87
2023-05-01,NHS MANCHESTER,9,423.82
2023-05-01,NHS LEEDS,9,423.87
2023-05-01,NHS CAMBRIDGESHIRE AND PETERBOROUGH,10,470.85
2023-05-01,NHS GLOUCESTERSHIRE,10,470.84
2023-05-01,NHS WIGAN BOROUGH,12,565.14
2023-05-01,NHS DORSET,12,565.07
2023-05-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",12,565.17
2023-05-01,"NHS SHROPSHIRE, TELFORD AND WREKIN",12,565.09
2023-05-01,NHS DEVON,13,612.17
2023-05-01,NHS KERNOW,15,706.35
2023-05-01,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,15,706.37
2023-05-01,NHS NORTHUMBERLAND,16,847.65
2023-05-01,NHS BRADFORD DISTRICT AND CRAVEN,16,753.36
2023-05-01,NHS NEWCASTLE GATESHEAD,17,800.58
2023-05-01,NHS EAST SUSSEX,17,800.5
2023-05-01,NHS WEST LEICESTERSHIRE,19,894.67
2023-05-01,NHS SOMERSET,19,894.74
2023-05-01,NHS TEES VALLEY,19,894.72
2023-05-01,NHS WEST SUSSEX,19,941.91
2023-05-01,NHS NORTH WEST LONDON,19,894.85
2023-05-01,NHS KENT AND MEDWAY,20,941.81
2023-05-01,NHS CHESHIRE,21,988.83
2023-05-01,NHS BLACK COUNTRY AND WEST BIRMINGHAM,21,988.96
2023-05-01,NHS BIRMINGHAM AND SOLIHULL,25,1177.4
2023-05-01,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",31,1554.11
2023-05-01,NHS TRAFFORD,40,1883.41
2023-05-01,NHS LINCOLNSHIRE,54,2589.66
2023-05-01,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",61,2919.55
2023-05-01,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",78,3767.01
2023-06-01,NHS BLACKBURN WITH DARWEN,1,47.06
2023-06-01,NHS BURY,1,47.06
2023-06-01,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",1,94.11
2023-06-01,NHS GREATER PRESTON,1,47.06
2023-06-01,NHS NORTH CUMBRIA,1,47.06
2023-06-01,NHS MORECAMBE BAY,1,47.06
2023-06-01,NHS SOUTH SEFTON,1,47.06
2023-06-01,NHS SOUTHPORT AND FORMBY,1,47.06
2023-06-01,NHS ST HELENS,1,47.06
2023-06-01,NHS WARRINGTON,1,47.06
2023-06-01,NHS WIGAN BOROUGH,1,47.06
2023-06-01,NHS HULL,1,47.05
2023-06-01,NHS NORTH EAST LINCOLNSHIRE,1,47.05
2023-06-01,NHS NORTH LINCOLNSHIRE,1,47.06
2023-06-01,NHS CANNOCK CHASE,1,47.06
2023-06-01,NHS HERTS VALLEYS,1,47.05
2023-06-01,NHS WEST ESSEX,1,47.05
2023-06-01,NHS DERBY AND DERBYSHIRE,1,47.06
2023-06-01,NHS SOUTH WEST LONDON,1,47.06
2023-06-01,NHS KNOWSLEY,2,94.12
2023-06-01,NHS TAMESIDE AND GLOSSOP,2,94.12
2023-06-01,NHS CALDERDALE,2,94.12
2023-06-01,NHS ROTHERHAM,2,94.11
2023-06-01,NHS SHEFFIELD,2,94.11
2023-06-01,NHS EAST LEICESTERSHIRE AND RUTLAND,2,94.1
2023-06-01,NHS MID ESSEX,2,94.12
2023-06-01,NHS LIVERPOOL,2,94.12
2023-06-01,NHS NORTH EAST LONDON,2,94.12
2023-06-01,NHS KIRKLEES,2,94.12
2023-06-01,NHS OLDHAM,3,141.18
2023-06-01,NHS STOCKPORT,3,141.18
2023-06-01,NHS FYLDE AND WYRE,3,141.17
2023-06-01,NHS DONCASTER,3,141.14
2023-06-01,NHS NORTH EAST ESSEX,3,141.18
2023-06-01,NHS BERKSHIRE WEST,3,235.27
2023-06-01,NHS COVENTRY AND WARWICKSHIRE,3,141.18
2023-06-01,NHS BRIGHTON AND HOVE,4,188.22
2023-06-01,NHS SUNDERLAND,5,235.29
2023-06-01,NHS SALFORD,5,235.28
2023-06-01,NHS EAST RIDING OF YORKSHIRE,5,235.24
2023-06-01,NHS LEICESTER CITY,5,235.26
2023-06-01,NHS NORFOLK AND WAVENEY,5,235.27
2023-06-01,NHS NORTHAMPTONSHIRE,5,235.28
2023-06-01,NHS NORTH CENTRAL LONDON,5,235.29
2023-06-01,NHS BOLTON,6,282.36
2023-06-01,NHS EAST LANCASHIRE,6,329.41
2023-06-01,NHS WAKEFIELD,6,282.32
2023-06-01,NHS WEST LEICESTERSHIRE,6,282.34
2023-06-01,NHS NORTH YORKSHIRE,6,282.31
2023-06-01,NHS BUCKINGHAMSHIRE,7,329.39
2023-06-01,NHS SOUTH EAST LONDON,7,329.42
2023-06-01,NHS COUNTY DURHAM,7,329.41
2023-06-01,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",8,376.46
2023-06-01,NHS FRIMLEY,9,423.49
2023-06-01,NHS WIRRAL,10,470.6
2023-06-01,NHS BLACKPOOL,11,517.52
2023-06-01,NHS VALE OF YORK,11,517.54
2023-06-01,NHS WEST SUSSEX,12,564.67
2023-06-01,NHS NORTH TYNESIDE,12,564.64
